Customer ID,Size,Color,Season,Category,email_engagement_status,activation_status,Previous Purchases,Purchase Amount (USD),Discount Applied,Promo Code Used,Frequency of Purchases,Age,Cluster
2938,m,white,spring,accessories,not_click,,15,39,no,no,weekly,28,0
2943,m,brown,summer,clothing,clicked,only_searched,37,63,no,no,weekly,54,1
2944,m,orange,spring,clothing,not_click,,37,44,no,no,monthly,29,2
2945,xl,cyan,summer,footwear,not_click,,4,95,no,no,every 3 months,50,3
2946,m,charcoal,summer,accessories,clicked,only_searched,1,49,no,no,every 3 months,32,0
2947,l,purple,spring,clothing,not_open,not_activated,29,77,no,no,quarterly,38,1
2948,l,peach,spring,accessories,clicked,only_searched,50,63,no,no,annually,52,1
2952,l,maroon,fall,accessories,not_click,,14,99,no,no,weekly,47,3
2953,m,peach,spring,accessories,clicked,added_to_cart,5,24,no,no,monthly,50,0
2954,m,silver,summer,clothing,not_click,,11,82,no,no,annually,45,3
2955,m,indigo,winter,clothing,clicked,added_to_cart,15,28,no,no,annually,33,0
2956,m,silver,winter,footwear,not_click,,46,67,no,no,annually,42,1
2957,m,olive,fall,clothing,clicked,added_to_cart,30,88,no,no,monthly,52,1
2959,m,black,summer,clothing,clicked,only_searched,28,100,no,no,monthly,55,1
2961,s,olive,spring,outerwear,not_open,not_activated,47,48,no,no,weekly,57,2
2962,s,gold,fall,clothing,not_open,not_activated,21,43,no,no,bi-weekly,33,0
2963,l,pink,fall,clothing,not_click,,42,40,no,no,every 3 months,57,2
2964,m,brown,spring,footwear,clicked,purchased,28,97,no,no,weekly,52,1
2965,s,white,fall,outerwear,clicked,purchased,13,25,no,no,fortnightly,44,0
2966,m,blue,summer,accessories,not_click,,25,45,no,no,fortnightly,48,2
2967,l,orange,fall,footwear,not_click,,38,49,no,no,every 3 months,52,2
2969,s,gray,fall,clothing,not_open,not_activated,25,48,no,no,every 3 months,26,0
2970,s,blue,fall,accessories,clicked,only_searched,20,62,no,no,every 3 months,36,3
2972,l,yellow,fall,accessories,not_click,,9,100,no,no,every 3 months,30,3
2977,m,silver,summer,outerwear,clicked,only_searched,28,97,no,no,fortnightly,30,1
2978,l,gold,winter,clothing,not_open,not_activated,20,47,no,no,annually,38,0
2979,s,cyan,spring,clothing,clicked,only_searched,49,56,no,no,fortnightly,53,2
2980,l,olive,fall,clothing,not_click,,14,91,no,no,weekly,31,3
2985,l,red,spring,accessories,not_open,not_activated,36,32,no,no,bi-weekly,45,2
2986,s,teal,summer,accessories,not_click,,21,36,no,no,bi-weekly,46,0
2990,xl,teal,summer,accessories,clicked,only_searched,6,20,no,no,weekly,46,0
2993,m,charcoal,spring,clothing,clicked,only_searched,25,64,no,no,weekly,41,3
2994,l,indigo,spring,outerwear,not_click,,18,21,no,no,bi-weekly,32,0
2996,m,orange,summer,clothing,not_click,,42,96,no,no,bi-weekly,29,1
3000,s,charcoal,winter,accessories,clicked,purchased,10,48,no,no,monthly,31,0
3002,l,charcoal,summer,outerwear,clicked,added_to_cart,28,29,no,no,quarterly,29,2
3004,m,brown,fall,clothing,not_click,,13,53,no,no,every 3 months,51,0
3005,m,lavender,winter,clothing,clicked,only_searched,23,79,no,no,fortnightly,45,3
3007,m,olive,summer,clothing,not_open,not_activated,17,99,no,no,bi-weekly,37,3
3009,m,gold,winter,footwear,not_click,,19,86,no,no,weekly,39,3
3013,m,teal,fall,accessories,clicked,added_to_cart,16,65,no,no,annually,42,3
3014,l,peach,summer,clothing,not_click,,13,55,no,no,monthly,41,0
3017,l,lavender,summer,clothing,clicked,only_searched,31,26,no,no,quarterly,30,2
3018,s,purple,summer,accessories,clicked,purchased,24,71,no,no,bi-weekly,58,3
3019,m,green,summer,footwear,clicked,only_searched,21,41,no,no,bi-weekly,43,0
3024,m,brown,summer,accessories,not_click,,4,31,no,no,quarterly,50,0
3026,xl,green,summer,footwear,not_click,,7,60,no,no,monthly,40,3
3027,l,magenta,fall,clothing,not_click,,6,70,no,no,annually,55,3
3031,xl,purple,spring,footwear,clicked,only_searched,23,24,no,no,weekly,43,0
3035,l,peach,spring,footwear,not_click,,25,37,no,no,quarterly,51,0
3037,s,violet,spring,clothing,clicked,added_to_cart,7,58,no,no,fortnightly,50,0
3040,l,blue,spring,clothing,clicked,purchased,31,48,no,no,bi-weekly,59,2
3042,m,orange,winter,accessories,not_click,,27,79,no,no,monthly,48,1
3043,l,turquoise,winter,outerwear,clicked,only_searched,14,27,no,no,every 3 months,53,0
3044,s,peach,fall,accessories,clicked,added_to_cart,17,98,no,no,monthly,45,3
3046,l,black,winter,clothing,not_open,not_activated,4,37,no,no,bi-weekly,42,0
3050,l,red,summer,accessories,clicked,purchased,41,60,no,no,bi-weekly,40,2
3052,l,gold,summer,accessories,clicked,only_searched,49,64,no,no,every 3 months,44,1
3054,l,brown,winter,footwear,clicked,purchased,22,91,no,no,monthly,32,3
3056,m,violet,fall,footwear,clicked,only_searched,5,22,no,no,bi-weekly,27,0
3059,s,orange,winter,accessories,not_click,,3,74,no,no,fortnightly,41,3
3060,l,maroon,spring,clothing,not_open,not_activated,42,71,no,no,quarterly,46,1
3061,s,charcoal,summer,outerwear,clicked,purchased,1,80,no,no,monthly,47,3
3062,l,olive,fall,clothing,clicked,only_searched,20,59,no,no,every 3 months,33,3
3063,l,green,fall,accessories,clicked,purchased,39,96,no,no,monthly,51,1
3067,l,teal,summer,clothing,clicked,added_to_cart,13,48,no,no,every 3 months,58,0
3071,xl,red,fall,footwear,not_click,,43,26,no,no,bi-weekly,52,2
3073,l,peach,spring,accessories,clicked,added_to_cart,46,98,no,no,quarterly,26,1
3074,l,white,winter,clothing,not_click,,7,63,no,no,bi-weekly,58,3
3075,l,maroon,winter,footwear,clicked,added_to_cart,34,55,no,no,fortnightly,26,2
3076,xl,beige,winter,clothing,not_click,,21,90,no,no,every 3 months,54,3
3079,m,blue,spring,accessories,clicked,added_to_cart,24,95,no,no,bi-weekly,32,1
3080,m,maroon,fall,accessories,clicked,only_searched,4,31,no,no,annually,48,0
3083,m,maroon,spring,clothing,not_open,not_activated,20,99,no,no,annually,56,3
3085,s,indigo,spring,accessories,clicked,purchased,43,37,no,no,monthly,46,2
3087,m,lavender,summer,accessories,not_click,,26,73,no,no,every 3 months,47,1
3089,m,teal,spring,clothing,not_click,,35,64,no,no,quarterly,34,1
3091,m,peach,summer,clothing,not_click,,15,36,no,no,quarterly,29,0
3094,l,red,summer,clothing,clicked,purchased,17,63,no,no,every 3 months,29,3
3098,m,silver,fall,footwear,clicked,purchased,39,33,no,no,quarterly,48,2
3101,l,purple,winter,accessories,clicked,purchased,3,85,no,no,weekly,50,3
3102,s,brown,summer,accessories,clicked,purchased,9,82,no,no,fortnightly,32,3
3103,m,green,summer,outerwear,not_click,,29,85,no,no,bi-weekly,51,1
3104,s,peach,winter,clothing,not_click,,42,37,no,no,weekly,27,2
3105,s,turquoise,summer,clothing,not_click,,41,56,no,no,fortnightly,43,2
3106,m,olive,fall,clothing,not_click,,17,33,no,no,monthly,48,0
3109,m,purple,fall,clothing,not_click,,7,69,no,no,monthly,50,3
3114,l,green,summer,clothing,clicked,only_searched,2,93,no,no,weekly,46,3
3116,m,charcoal,fall,accessories,not_click,,9,53,no,no,bi-weekly,26,0
3117,l,gray,spring,outerwear,clicked,added_to_cart,1,66,no,no,weekly,50,3
3118,m,olive,fall,clothing,clicked,only_searched,4,50,no,no,bi-weekly,43,0
3121,m,magenta,fall,clothing,clicked,only_searched,32,76,no,no,fortnightly,46,1
3124,xl,red,fall,accessories,clicked,purchased,40,77,no,no,bi-weekly,57,1
3125,m,peach,summer,accessories,clicked,added_to_cart,4,51,no,no,every 3 months,57,0
3126,l,lavender,spring,outerwear,clicked,purchased,3,26,no,no,quarterly,33,0
3127,l,lavender,winter,accessories,not_click,,28,76,no,no,bi-weekly,57,1
3128,m,beige,winter,accessories,clicked,purchased,43,94,no,no,every 3 months,55,1
3131,m,yellow,summer,clothing,clicked,only_searched,34,20,no,no,every 3 months,52,2
3132,m,peach,fall,outerwear,not_click,,11,59,no,no,every 3 months,34,3
3133,m,yellow,summer,clothing,clicked,added_to_cart,26,97,no,no,quarterly,33,1
3134,m,orange,spring,clothing,clicked,added_to_cart,29,68,no,no,bi-weekly,58,1
3135,l,gray,spring,footwear,not_click,,47,66,no,no,weekly,35,1
3137,m,gray,fall,clothing,clicked,purchased,29,32,no,no,bi-weekly,58,2
3138,m,turquoise,spring,outerwear,clicked,only_searched,14,44,no,no,monthly,34,0
3140,m,olive,winter,accessories,not_click,,4,85,no,no,weekly,35,3
3141,xl,peach,summer,accessories,clicked,only_searched,37,44,no,no,weekly,34,2
3142,s,peach,winter,accessories,not_click,,47,30,no,no,bi-weekly,36,2
3146,xl,purple,spring,accessories,clicked,only_searched,16,29,no,no,fortnightly,57,0
3151,m,peach,spring,clothing,not_click,,7,25,no,no,bi-weekly,55,0
3152,l,orange,fall,clothing,clicked,purchased,47,64,no,no,quarterly,52,1
3153,m,red,fall,accessories,not_click,,17,90,no,no,monthly,49,3
3161,xl,turquoise,fall,accessories,clicked,purchased,37,87,no,no,fortnightly,28,1
3165,l,silver,winter,clothing,clicked,only_searched,16,32,no,no,annually,40,0
3166,m,lavender,spring,outerwear,not_click,,38,92,no,no,every 3 months,49,1
3169,m,orange,spring,clothing,clicked,purchased,14,24,no,no,fortnightly,31,0
3170,m,white,fall,clothing,not_click,,3,59,no,no,weekly,35,3
3173,m,olive,fall,clothing,clicked,purchased,30,52,no,no,bi-weekly,57,2
3175,l,orange,winter,clothing,not_open,not_activated,35,52,no,no,monthly,45,2
3176,m,maroon,fall,clothing,not_click,,26,42,no,no,every 3 months,35,2
3177,xl,turquoise,spring,footwear,not_open,not_activated,39,37,no,no,monthly,36,2
3178,l,beige,fall,accessories,clicked,purchased,31,52,no,no,monthly,55,2
3180,m,olive,spring,clothing,clicked,added_to_cart,12,88,no,no,bi-weekly,57,3
3182,m,charcoal,summer,outerwear,clicked,only_searched,27,51,no,no,every 3 months,31,2
3183,l,green,fall,accessories,clicked,only_searched,4,97,no,no,annually,50,3
3186,l,gold,fall,clothing,clicked,purchased,6,71,no,no,annually,52,3
3187,s,cyan,winter,accessories,not_click,,43,93,no,no,annually,38,1
3189,m,lavender,winter,clothing,not_click,,39,59,no,no,monthly,42,2
3195,l,gold,summer,footwear,not_open,not_activated,10,52,no,no,bi-weekly,43,0
3198,m,teal,spring,clothing,clicked,purchased,29,71,no,no,every 3 months,27,1
3202,s,indigo,fall,clothing,not_click,,34,38,no,no,monthly,46,2
3205,xl,lavender,fall,outerwear,not_click,,23,92,no,no,bi-weekly,57,3
3207,m,brown,winter,footwear,not_click,,49,52,no,no,monthly,36,2
3212,l,turquoise,winter,clothing,clicked,only_searched,12,65,no,no,monthly,53,3
3213,m,indigo,winter,footwear,not_click,,21,22,no,no,weekly,27,0
3215,m,yellow,spring,clothing,not_click,,6,78,no,no,annually,53,3
3219,m,teal,fall,clothing,not_open,not_activated,49,34,no,no,monthly,37,2
3220,l,white,summer,outerwear,clicked,added_to_cart,39,40,no,no,weekly,57,2
3221,m,blue,fall,accessories,clicked,only_searched,16,29,no,no,monthly,38,0
3223,s,maroon,fall,accessories,not_click,,22,84,no,no,quarterly,45,3
3226,m,pink,fall,clothing,not_click,,31,98,no,no,weekly,53,1
3227,xl,beige,spring,footwear,not_open,not_activated,38,71,no,no,fortnightly,57,1
3228,xl,white,fall,accessories,clicked,purchased,42,69,no,no,quarterly,28,1
3229,m,yellow,spring,accessories,clicked,only_searched,27,95,no,no,annually,37,1
3230,m,teal,fall,clothing,not_click,,24,67,no,no,monthly,54,3
3231,m,olive,summer,footwear,not_click,,38,49,no,no,annually,49,2
3234,m,lavender,fall,accessories,clicked,added_to_cart,11,74,no,no,bi-weekly,45,3
3236,m,green,summer,accessories,clicked,only_searched,18,68,no,no,monthly,27,3
3240,m,charcoal,fall,accessories,clicked,purchased,30,32,no,no,monthly,33,2
3241,m,violet,fall,footwear,clicked,only_searched,37,37,no,no,monthly,56,2
3242,m,lavender,summer,accessories,clicked,only_searched,30,58,no,no,quarterly,50,2
3244,l,black,summer,clothing,clicked,only_searched,11,99,no,no,every 3 months,45,3
3248,m,teal,summer,accessories,clicked,purchased,12,91,no,no,fortnightly,53,3
3250,m,pink,summer,accessories,clicked,purchased,32,83,no,no,quarterly,26,1
3254,m,brown,fall,accessories,clicked,purchased,8,60,no,no,fortnightly,36,3
3259,m,magenta,spring,footwear,not_open,not_activated,11,51,no,no,bi-weekly,31,0
3260,xl,indigo,fall,accessories,not_click,,5,95,no,no,every 3 months,57,3
3261,m,violet,summer,accessories,clicked,purchased,7,36,no,no,annually,39,0
3262,l,cyan,winter,accessories,clicked,only_searched,50,52,no,no,weekly,48,2
3263,m,violet,spring,clothing,clicked,only_searched,21,35,no,no,every 3 months,42,0
3264,s,black,fall,clothing,clicked,only_searched,31,68,no,no,fortnightly,56,1
3265,s,charcoal,winter,clothing,clicked,added_to_cart,39,50,no,no,bi-weekly,28,2
3266,m,white,winter,accessories,clicked,added_to_cart,28,100,no,no,fortnightly,40,1
3267,s,gray,winter,outerwear,clicked,only_searched,33,74,no,no,weekly,49,1
3268,l,pink,winter,clothing,clicked,added_to_cart,42,45,no,no,quarterly,37,2
3270,m,blue,winter,clothing,clicked,added_to_cart,25,60,no,no,monthly,27,3
3271,m,indigo,winter,clothing,clicked,only_searched,48,25,no,no,annually,59,2
3272,xl,magenta,spring,clothing,not_open,not_activated,30,55,no,no,weekly,35,2
3273,m,lavender,winter,footwear,not_open,not_activated,34,99,no,no,quarterly,58,1
3274,s,orange,summer,accessories,not_click,,34,45,no,no,every 3 months,58,2
3275,m,cyan,spring,clothing,not_click,,14,20,no,no,fortnightly,46,0
3276,xl,green,summer,clothing,not_open,not_activated,2,88,no,no,weekly,43,3
3277,m,white,summer,accessories,clicked,only_searched,41,99,no,no,every 3 months,39,1
3278,m,blue,spring,clothing,not_click,,3,86,no,no,monthly,59,3
3280,s,red,fall,accessories,not_open,not_activated,1,50,no,no,fortnightly,59,0
3281,l,red,winter,accessories,clicked,purchased,5,57,no,no,monthly,45,0
3282,l,gold,winter,clothing,not_click,,41,69,no,no,annually,27,1
3284,l,purple,spring,outerwear,clicked,purchased,10,24,no,no,every 3 months,47,0
3286,xl,magenta,fall,accessories,not_click,,11,31,no,no,weekly,58,0
3287,l,pink,winter,outerwear,not_click,,4,67,no,no,fortnightly,45,3
3290,m,maroon,summer,accessories,clicked,only_searched,16,50,no,no,every 3 months,31,0
3291,l,black,spring,outerwear,clicked,only_searched,2,82,no,no,monthly,52,3
3300,l,teal,spring,clothing,not_click,,18,32,no,no,monthly,45,0
3301,m,charcoal,spring,accessories,clicked,only_searched,40,80,no,no,bi-weekly,26,1
3302,xl,charcoal,summer,clothing,clicked,added_to_cart,31,58,no,no,fortnightly,36,2
3303,xl,beige,winter,clothing,clicked,only_searched,31,82,no,no,bi-weekly,36,1
3305,xl,orange,fall,accessories,clicked,added_to_cart,36,79,no,no,every 3 months,30,1
3310,m,blue,summer,accessories,not_click,,19,47,no,no,monthly,48,0
3311,m,pink,winter,outerwear,not_click,,12,27,no,no,fortnightly,45,0
3312,l,blue,summer,accessories,not_open,not_activated,18,52,no,no,annually,29,0
3313,l,black,summer,footwear,clicked,only_searched,45,75,no,no,quarterly,55,1
3314,xl,black,fall,accessories,clicked,only_searched,45,30,no,no,monthly,55,2
3316,s,gold,summer,accessories,clicked,purchased,4,68,no,no,every 3 months,48,3
3317,m,olive,summer,clothing,clicked,only_searched,5,45,no,no,fortnightly,42,0
3319,m,olive,summer,outerwear,clicked,purchased,15,46,no,no,monthly,45,0
3323,xl,orange,winter,clothing,not_click,,43,92,no,no,weekly,52,1
3326,m,maroon,fall,footwear,not_click,,16,97,no,no,monthly,29,3
3328,m,black,spring,clothing,not_open,not_activated,2,64,no,no,quarterly,47,3
3329,m,violet,spring,footwear,not_open,not_activated,11,35,no,no,bi-weekly,42,0
3330,m,gray,winter,accessories,clicked,purchased,1,54,no,no,bi-weekly,34,0
3331,m,black,spring,footwear,not_click,,41,96,no,no,quarterly,38,1
3332,m,pink,summer,accessories,not_click,,39,58,no,no,quarterly,55,2
3333,m,silver,summer,clothing,not_click,,1,23,no,no,bi-weekly,27,0
3334,m,violet,spring,clothing,clicked,purchased,3,35,no,no,monthly,55,0
3336,xl,cyan,winter,accessories,clicked,purchased,48,94,no,no,quarterly,44,1
3337,m,brown,fall,clothing,clicked,purchased,24,45,no,no,annually,39,0
3339,l,white,winter,clothing,not_click,,46,94,no,no,monthly,29,1
3341,xl,maroon,fall,clothing,clicked,added_to_cart,47,36,no,no,fortnightly,42,2
3342,xl,olive,summer,outerwear,clicked,purchased,35,50,no,no,monthly,55,2
3346,m,turquoise,summer,accessories,clicked,only_searched,3,91,no,no,bi-weekly,28,3
3347,m,black,summer,clothing,clicked,purchased,30,99,no,no,quarterly,30,1
3350,m,red,fall,accessories,clicked,only_searched,29,79,no,no,quarterly,35,1
3352,l,cyan,spring,clothing,clicked,only_searched,18,49,no,no,fortnightly,43,0
3353,m,teal,summer,accessories,not_open,not_activated,7,96,no,no,bi-weekly,55,3
3354,l,teal,fall,clothing,not_open,not_activated,19,66,no,no,every 3 months,31,3
3355,m,orange,fall,clothing,clicked,added_to_cart,15,45,no,no,weekly,42,0
3357,m,silver,summer,clothing,not_open,not_activated,13,48,no,no,bi-weekly,39,0
3359,m,magenta,fall,clothing,not_click,,26,59,no,no,annually,56,2
3362,m,silver,spring,footwear,clicked,purchased,47,26,no,no,bi-weekly,47,2
3363,m,gray,summer,accessories,clicked,only_searched,48,61,no,no,fortnightly,50,1
3365,m,peach,fall,accessories,not_click,,7,33,no,no,monthly,50,0
3366,l,teal,fall,clothing,clicked,only_searched,45,58,no,no,every 3 months,43,2
3369,m,blue,spring,footwear,clicked,only_searched,29,25,no,no,every 3 months,30,2
3370,m,indigo,winter,clothing,clicked,purchased,42,51,no,no,monthly,47,2
3371,m,charcoal,summer,accessories,clicked,only_searched,46,31,no,no,fortnightly,30,2
3372,s,turquoise,winter,clothing,clicked,purchased,28,99,no,no,annually,49,1
3373,m,maroon,winter,clothing,clicked,purchased,14,25,no,no,every 3 months,56,0
3376,xl,yellow,fall,footwear,clicked,added_to_cart,8,98,no,no,annually,51,3
3379,l,gold,fall,clothing,clicked,only_searched,6,75,no,no,quarterly,49,3
3381,l,blue,summer,clothing,not_click,,6,52,no,no,every 3 months,41,0
3382,l,turquoise,winter,accessories,not_open,not_activated,27,66,no,no,quarterly,57,1
3385,l,maroon,summer,clothing,clicked,purchased,9,24,no,no,quarterly,39,0
3387,m,lavender,fall,clothing,clicked,only_searched,36,62,no,no,quarterly,34,1
3388,s,pink,spring,clothing,clicked,purchased,2,78,no,no,bi-weekly,53,3
3389,m,cyan,spring,clothing,not_click,,21,61,no,no,weekly,35,3
3390,l,maroon,fall,clothing,clicked,only_searched,39,57,no,no,annually,38,2
3391,s,red,summer,clothing,not_click,,38,70,no,no,annually,32,1
3392,m,silver,fall,clothing,clicked,added_to_cart,6,57,no,no,every 3 months,47,0
3393,xl,blue,winter,accessories,clicked,purchased,6,74,no,no,bi-weekly,53,3
3395,s,yellow,spring,footwear,clicked,purchased,9,98,no,no,annually,31,3
3396,m,silver,winter,clothing,clicked,purchased,15,43,no,no,every 3 months,44,0
3397,xl,black,winter,clothing,clicked,purchased,5,37,no,no,quarterly,29,0
3400,xl,yellow,winter,clothing,not_click,,36,55,no,no,annually,40,2
3401,m,lavender,fall,accessories,clicked,only_searched,18,51,no,no,fortnightly,39,0
3402,l,peach,winter,accessories,not_open,not_activated,39,71,no,no,weekly,44,1
3404,m,olive,summer,footwear,not_open,not_activated,1,65,no,no,bi-weekly,30,3
3406,m,white,summer,clothing,clicked,only_searched,47,87,no,no,bi-weekly,28,1
3408,s,purple,spring,clothing,not_click,,20,46,no,no,quarterly,46,0
3411,l,teal,summer,footwear,clicked,added_to_cart,38,76,no,no,bi-weekly,50,1
3412,l,gray,winter,footwear,not_click,,45,56,no,no,weekly,29,2
3414,xl,black,winter,accessories,not_open,not_activated,16,90,no,no,bi-weekly,34,3
3416,m,gold,fall,clothing,clicked,only_searched,15,68,no,no,annually,38,3
3418,m,blue,summer,outerwear,clicked,added_to_cart,22,35,no,no,fortnightly,54,0
3422,m,maroon,summer,footwear,not_open,not_activated,27,30,no,no,weekly,57,2
3425,l,green,summer,accessories,clicked,only_searched,23,64,no,no,monthly,33,3
3427,xl,magenta,fall,clothing,not_open,not_activated,31,35,no,no,annually,47,2
3428,xl,turquoise,winter,clothing,not_click,,44,38,no,no,annually,39,2
3429,m,gray,fall,accessories,clicked,purchased,20,69,no,no,monthly,32,3
3430,s,purple,winter,clothing,clicked,only_searched,34,96,no,no,weekly,27,1
3433,m,gray,summer,footwear,clicked,purchased,46,44,no,no,every 3 months,36,2
3435,s,orange,summer,clothing,clicked,added_to_cart,6,72,no,no,fortnightly,31,3
3439,m,violet,fall,clothing,clicked,purchased,33,71,no,no,monthly,26,1
3440,m,gray,summer,accessories,clicked,added_to_cart,25,93,no,no,quarterly,43,1
3441,l,magenta,fall,accessories,clicked,only_searched,2,63,no,no,weekly,45,3
3443,m,violet,spring,clothing,not_click,,12,78,no,no,weekly,28,3
3444,l,silver,summer,clothing,not_click,,28,24,no,no,bi-weekly,47,2
3446,m,magenta,fall,accessories,not_click,,3,58,no,no,annually,42,0
3447,s,purple,spring,footwear,clicked,purchased,20,55,no,no,weekly,51,0
3454,l,pink,winter,clothing,clicked,purchased,48,60,no,no,bi-weekly,31,2
3455,s,lavender,fall,accessories,clicked,added_to_cart,15,71,no,no,bi-weekly,55,3
3457,m,red,fall,clothing,clicked,only_searched,21,53,no,no,monthly,42,0
3461,m,gold,spring,accessories,clicked,purchased,5,78,no,no,bi-weekly,41,3
3463,l,olive,spring,clothing,clicked,purchased,34,73,no,no,every 3 months,44,1
3464,m,yellow,fall,accessories,clicked,purchased,45,27,no,no,fortnightly,27,2
3467,s,purple,summer,clothing,not_click,,43,42,no,no,annually,49,2
3469,s,indigo,winter,accessories,not_open,not_activated,36,89,no,no,quarterly,36,1
3470,l,magenta,fall,clothing,not_click,,12,85,no,no,annually,36,3
3473,s,white,summer,clothing,clicked,only_searched,15,42,no,no,weekly,31,0
3475,m,cyan,winter,clothing,not_click,,18,82,no,no,monthly,41,3
3476,m,orange,spring,footwear,not_open,not_activated,9,88,no,no,quarterly,48,3
3479,m,magenta,fall,accessories,clicked,only_searched,42,57,no,no,quarterly,36,2
3480,s,orange,summer,clothing,not_open,not_activated,41,56,no,no,monthly,46,2
3482,s,maroon,summer,clothing,not_open,not_activated,41,67,no,no,bi-weekly,52,1
3486,xl,brown,winter,clothing,clicked,purchased,23,21,no,no,fortnightly,50,0
3487,l,charcoal,winter,clothing,clicked,purchased,6,89,no,no,weekly,51,3
3490,l,black,summer,clothing,clicked,only_searched,32,26,no,no,every 3 months,48,2
3494,xl,black,winter,clothing,clicked,added_to_cart,35,82,no,no,weekly,48,1
3497,m,pink,summer,footwear,clicked,purchased,22,38,no,no,monthly,39,0
3498,m,red,spring,accessories,clicked,added_to_cart,16,48,no,no,every 3 months,35,0
3499,m,lavender,summer,footwear,not_click,,2,35,no,no,bi-weekly,47,0
3501,s,silver,fall,clothing,not_open,not_activated,38,48,no,no,fortnightly,38,2
3502,m,silver,fall,footwear,clicked,only_searched,43,87,no,no,weekly,53,1
3503,m,green,fall,accessories,not_click,,26,62,no,no,quarterly,31,3
3504,m,pink,spring,clothing,not_click,,39,96,no,no,weekly,31,1
3506,l,red,winter,accessories,clicked,purchased,40,42,no,no,every 3 months,48,2
3508,s,purple,spring,accessories,not_click,,33,65,no,no,every 3 months,46,1
3509,m,gray,fall,clothing,clicked,purchased,49,54,no,no,weekly,52,2
3510,l,brown,winter,clothing,not_click,,43,22,no,no,bi-weekly,50,2
3514,xl,charcoal,spring,clothing,not_click,,29,74,no,no,fortnightly,30,1
3517,s,white,summer,footwear,clicked,added_to_cart,38,56,no,no,bi-weekly,34,2
3518,m,orange,winter,clothing,clicked,purchased,34,69,no,no,every 3 months,29,1
3519,m,black,spring,clothing,clicked,only_searched,30,97,no,no,quarterly,50,1
3520,m,white,winter,clothing,clicked,only_searched,14,66,no,no,fortnightly,31,3
3521,s,brown,spring,accessories,not_click,,33,70,no,no,monthly,41,1
3524,m,cyan,summer,accessories,clicked,purchased,30,59,no,no,fortnightly,49,2
3529,l,gray,summer,accessories,not_click,,33,67,no,no,annually,38,1
3530,s,maroon,winter,clothing,not_open,not_activated,43,20,no,no,weekly,55,2
3532,xl,violet,winter,footwear,not_open,not_activated,23,52,no,no,quarterly,54,0
3534,l,yellow,fall,footwear,not_open,not_activated,30,98,no,no,fortnightly,50,1
3537,l,peach,spring,accessories,not_click,,10,21,no,no,monthly,55,0
3538,m,gray,spring,accessories,not_click,,40,92,no,no,every 3 months,57,1
3539,s,white,spring,footwear,clicked,purchased,21,63,no,no,monthly,56,3
3540,s,green,spring,accessories,not_open,not_activated,17,56,no,no,bi-weekly,29,0
3542,m,olive,winter,clothing,not_click,,22,66,no,no,annually,59,3
3544,m,blue,winter,accessories,clicked,only_searched,18,83,no,no,every 3 months,58,3
3546,m,yellow,spring,footwear,not_click,,22,28,no,no,annually,48,0
3548,l,magenta,summer,accessories,clicked,only_searched,23,31,no,no,annually,52,0
3550,m,cyan,summer,clothing,clicked,only_searched,11,34,no,no,fortnightly,44,0
3555,m,indigo,spring,clothing,clicked,purchased,5,55,no,no,fortnightly,39,0
3558,m,peach,summer,outerwear,not_click,,1,26,no,no,every 3 months,52,0
3564,m,green,summer,clothing,clicked,only_searched,8,90,no,no,every 3 months,43,3
3566,s,gray,spring,accessories,not_click,,35,52,no,no,monthly,49,2
3567,s,orange,spring,clothing,clicked,only_searched,14,88,no,no,monthly,28,3
3568,s,silver,summer,accessories,not_click,,26,56,no,no,monthly,32,2
3574,l,maroon,fall,clothing,clicked,purchased,27,67,no,no,monthly,43,1
3575,m,cyan,fall,clothing,clicked,added_to_cart,39,70,no,no,quarterly,29,1
3579,l,olive,winter,footwear,clicked,purchased,22,22,no,no,quarterly,46,0
3580,l,olive,fall,accessories,clicked,purchased,19,66,no,no,every 3 months,34,3
3581,m,magenta,summer,clothing,not_open,not_activated,3,83,no,no,bi-weekly,51,3
3582,m,orange,fall,clothing,not_open,not_activated,50,95,no,no,weekly,26,1
3584,l,brown,summer,clothing,not_open,not_activated,44,77,no,no,every 3 months,52,1
3585,l,indigo,fall,footwear,not_open,not_activated,48,52,no,no,monthly,39,2
3586,xl,gray,winter,accessories,clicked,purchased,4,41,no,no,bi-weekly,39,0
3587,m,yellow,winter,clothing,not_click,,12,28,no,no,bi-weekly,33,0
3588,s,violet,summer,clothing,clicked,only_searched,33,90,no,no,annually,33,1
3590,m,blue,spring,accessories,clicked,only_searched,38,73,no,no,every 3 months,31,1
3597,m,charcoal,spring,clothing,not_open,not_activated,44,83,no,no,fortnightly,28,1
3598,m,maroon,summer,accessories,not_open,not_activated,18,71,no,no,quarterly,29,3
3602,m,indigo,summer,clothing,clicked,only_searched,3,47,no,no,monthly,34,0
3603,s,magenta,summer,clothing,not_open,not_activated,40,36,no,no,quarterly,58,2
3604,m,gold,spring,clothing,clicked,purchased,5,51,no,no,weekly,45,0
3608,l,charcoal,fall,accessories,clicked,purchased,20,93,no,no,bi-weekly,50,3
3613,m,teal,summer,footwear,not_click,,26,29,no,no,every 3 months,47,2
3617,l,purple,winter,clothing,clicked,purchased,33,23,no,no,fortnightly,42,2
3619,m,maroon,fall,accessories,not_click,,47,67,no,no,bi-weekly,28,1
3620,s,magenta,winter,accessories,clicked,added_to_cart,50,75,no,no,weekly,44,1
